235,I TL375-A,Eine teure Erbschaft,Gagstory,Zio Paperone e la costosa ereditÃ ,Italien,30
236,I TL465-A,Die Dampfwalzen-Rallye,"Gagstory,Sport",Paperino e il rally dei rulli,Italien,30
237,I CWD33-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperallegria,Italien,38
238,I TL397-A,Telezauberei,Gagstory,Zio Paperone e il telescrocco,Italien,30
239,I TL380-B,Onkel Dagobert in der Gewalt von Gundel Gaukeley,Dagobert in Not,Zio Paperone e la duplice alleanza,Italien,30
240,I TL392-B,Onkel Dagobert wird entführt,Dagobert in Not,Zio Paperone e la confisca dei beni,Italien,31
241,I TL479-A,Donald und das Raumtritandem,"Düsentrieb´sche Erfindungen,Science-Fiction",Paperino e il tandem spaziale,Italien,31
242,I TL426-C,Donald wettet um die Wette,"Gagstory,Dagobert in Not",Paperino e le scommesse,Italien,30
243,I TL375-A,Onkel Dagobert und die teure Erbschaft,Gagstory,Zio Paperone e la costosa ereditÃ ,Italien,30
244,I TL465-A,Die Dampfwalzenrallye,"Gagstory,Sport",Paperino e il rally dei rulli,Italien,30
245,I CWD33-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperallegria,Italien,38
246,I TL397-A,Telezauberei,Gagstory,Zio Paperone e il telescrocco,Italien,30
247,I TL380-B,Onkel Dagobert in der Gewalt von Gundel Gaukeley,Dagobert in Not,Zio Paperone e la duplice alleanza,Italien,30
248,I TL392-B,Onkel Dagobert wird entführt,Dagobert in Not,Zio Paperone e la confisca dei beni,Italien,31
249,I TL479-A,Donald und das Raumtritandem,"Düsentrieb´sche Erfindungen,Science-Fiction",Paperino e il tandem spaziale,Italien,31
250,I TL426-C,Donald wettet um die Wette,"Gagstory,Dagobert in Not",Paperino e le scommesse,Italien,30
251,I TL375-A,Onkel Dagobert und die teure Erbschaft,Gagstory,Zio Paperone e la costosa ereditÃ ,Italien,30
252,I TL465-A,Die Dampfwalzenrallye,"Gagstory,Sport",Paperino e il rally dei rulli,Italien,30
253,I CWD9-A,Vorgeschichte,Rahmengeschichte,Prologo a Topolineide,Italien,21
254,I TL188-BP,Der geheimnisvolle Ring,"Fantasy,Kriminalgeschichte",Topolino e l'anello di...,Italien,45
255,I TL199-B,Die Nymphe von Silberbrunn,Fantasy,Topolino e l'incantesimo di fonte argento,Italien,40
256,W OS857-01,Abenteuerliche Vorfahren,Gagstory,Goofy The Goofy Adventure Story,U.S.-Comichefte,43
257,I TL193-AP,Der Diamantenkaiser,"Kriminalgeschichte,Schatzsuche,Abenteuer",Topolino e l'imperatore della luce,Italien,59
258,YM 132,Der Zauberschuh,"Fantasy,Abenteuer",Mickey Mouse The Magic Shoe,Daily strips (USA),44
259,I CWD9-A,Vorgeschichte,Rahmengeschichte,Prologo a Topolineide,Italien,21
260,I TL188-BP,Der geheimnisvolle Ring,"Fantasy,Kriminalgeschichte",Topolino e l'anello di...,Italien,45
261,I TL199-B,Die Nymphe von Silberbrunn,Fantasy,Topolino e l'incantesimo di fonte argento,Italien,40
262,W OS857-01,Goofys abenteuerliche Vorfahren,Gagstory,Goofy The Goofy Adventure Story,U.S.-Comichefte,43
263,I TL193-AP,Der Diamantenkaiser,"Kriminalgeschichte,Schatzsuche,Abenteuer",Topolino e l'imperatore della luce,Italien,59
264,YM 132,Der Zauberschuh,"Fantasy,Abenteuer",Mickey Mouse The Magic Shoe,Daily strips (USA),44
265,I CWD9-A,Vorgeschichte,Rahmengeschichte,Prologo a Topolineide,Italien,21
266,I TL188-BP,Der geheimnisvolle Ring,"Fantasy,Kriminalgeschichte",Topolino e l'anello di...,Italien,45
267,I TL199-B,Die Nymphe von Silberbrunn,Fantasy,Topolino e l'incantesimo di fonte argento,Italien,40
268,W OS857-01,Goofys abenteuerliche Vorfahren,Gagstory,Goofy The Goofy Adventure Story,U.S.-Comichefte,43
269,I TL193-AP,Der Diamantenkaiser,"Kriminalgeschichte,Schatzsuche,Abenteuer",Topolino e l'imperatore della luce,Italien,59
270,YM 132,Der Zauberschuh,"Fantasy,Abenteuer",Mickey Mouse The Magic Shoe,Daily strips (USA),44
271,I CWD20-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperineide,Italien,32
272,I TL273-A,Donald Baba,Literarische Parodie,Paperin BabÃ ,Italien,40
273,I TL295-BP,Die Gegenspieler,Dagobert in Not,L'antipaperone,Italien,58
274,I TL290-AP,Das Kalumet,Abenteuer,Paperino e il calumet della pace,Italien,60
275,I TL309-BP,Die Reise um die Welt,Literarische Parodie,Paperino e il giro del mondo in otto giorni,Italien,60
276,I CWD20-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperineide,Italien,32
277,I TL273-A,Donald Baba,Literarische Parodie,Paperin BabÃ ,Italien,40
278,I TL295-BP,Der Gegenspieler,Dagobert in Not,L'antipaperone,Italien,58
279,I TL290-AP,Donald und das Kalumet,Abenteuer,Paperino e il calumet della pace,Italien,60
280,I TL309-BP,Die Reise um die Welt in 8 Tagen,Literarische Parodie,Paperino e il giro del mondo in otto giorni,Italien,60
281,I CWD20-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperineide,Italien,32
282,I TL273-A,Donald Baba,Literarische Parodie,Paperin BabÃ ,Italien,40
283,I TL295-BP,Der Gegenspieler,Dagobert in Not,L'antipaperone,Italien,58
284,I TL290-AP,Donald und das Kalumet,Abenteuer,Paperino e il calumet della pace,Italien,60
285,I TL309-BP,Die Reise um die Welt in 8 Tagen,Literarische Parodie,Paperino e il giro del mondo in otto giorni,Italien,60
286,I CWD40-A,Vorgeschichte,Rahmengeschichte,Prologo a Topolino estate,Italien,37
287,I TL535-B,Das vertauschte Radio,Kriminalgeschichte,Topolino e il raffreddore potente,Italien,30
288,I TL537-B,Abenteuer in Pasodobla,Abenteuer,Topolino e la stella di ParacÃ ,Italien,30
289,I TL501-C,Die Wikinger-Expedition,"Abenteuer,Kriminalgeschichte",Topolino e la spedizione vichinga,Italien,30
290,I TL467-C,Die Polizeireporterin,Kriminalgeschichte,Topolino e la cittÃ  insaponata,Italien,31
291,I TL462-C,Das fehlende Alibi,Kriminalgeschichte,Topolino e la banconota tagliata,Italien,30
292,I TL553-AP,Kurier des Zaren,Literarische Parodie,Topolino corriere dello Zar,Italien,62
293,I CWD40-A,Vorgeschichte,Rahmengeschichte,Prologo a Topolino estate,Italien,37
294,I TL535-B,Das vertauschte Auto,Kriminalgeschichte,Topolino e il raffreddore potente,Italien,30
295,I TL537-B,Minni wird verbannt!,Abenteuer,Topolino e la stella di ParacÃ ,Italien,30
296,I TL501-C,Micky auf Wickingerexpedition,"Abenteuer,Kriminalgeschichte",Topolino e la spedizione vichinga,Italien,30
297,I TL467-C,Minni als Polizeireporterin,Kriminalgeschichte,Topolino e la cittÃ  insaponata,Italien,31
298,I TL462-C,Micky ohne Alibi,Kriminalgeschichte,Topolino e la banconota tagliata,Italien,30
299,I TL553-AP,Micky als Kurier des Zaren,Literarische Parodie,Topolino corriere dello Zar,Italien,62
300,I CWD40-A,Vorgeschichte,Rahmengeschichte,Prologo a Topolino estate,Italien,37
301,I TL535-B,Das vertauschte Auto,Kriminalgeschichte,Topolino e il raffreddore potente,Italien,30
302,I TL537-B,Minni wird verbannt!,Abenteuer,Topolino e la stella di ParacÃ ,Italien,30
303,I TL501-C,Micky auf Wikingerexpedition,"Abenteuer,Kriminalgeschichte",Topolino e la spedizione vichinga,Italien,30
304,I TL467-C,Minni als Polizeireporterin,Kriminalgeschichte,Topolino e la cittÃ  insaponata,Italien,31
305,I TL462-C,Micky ohne Alibi,Kriminalgeschichte,Topolino e la banconota tagliata,Italien,30
306,I TL553-AP,Micky als Kurier des Zaren,Literarische Parodie,Topolino corriere dello Zar,Italien,62
307,I CWD41-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperin Fracassa,Italien,27
308,I TL 584-AP,Abenteuer im Spukschlösschen,Fantasy,Paperin Fracassa,Italien,59
309,I TL600-A,Gekreuzte Klingen,"Literarische Parodie,Mittelalter",Paperin de Paperac,Italien,29
310,I TL428-A,Der venezianische Bäckerlehrling,"Mittelalter,Dagobert in Not",Paperino fornaretto di Venezia,Italien,31
311,I TL598-AP,Die Befreiung Entenhausens,Literarische Parodie,Paperopoli liberata,Italien,66
312,I TL601-A,Der Kaiser von Amerika,"Schatzsuche,Gagstory",Paperino e l'imperatore degli Stati Uniti,Italien,38
313,I CWD41-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperin Fracassa,Italien,27
314,I TL 584-AP,Donald im Spukschlößchen,Fantasy,Paperin Fracassa,Italien,59
315,I TL600-A,Ritter Donald de Donaldac,"Literarische Parodie,Mittelalter",Paperin de Paperac,Italien,29
316,I TL428-A,Donald als venezianischer Bäckerlehrling,"Mittelalter,Dagobert in Not",Paperino fornaretto di Venezia,Italien,31
317,I TL598-AP,Die Befreiung Entenhausens,Literarische Parodie,Paperopoli liberata,Italien,66
318,I TL601-A,Onkel Donald als Kaiser von Amerika,"Schatzsuche,Gagstory",Paperino e l'imperatore degli Stati Uniti,Italien,38
319,I CWD41-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperin Fracassa,Italien,27
320,I TL 584-AP,Donald im Spukschlößchen,Fantasy,Paperin Fracassa,Italien,59
321,I TL600-A,Ritter Donald de Donaldac,"Literarische Parodie,Mittelalter",Paperin de Paperac,Italien,29
322,I TL428-A,Donald als venezianischer Bäckerlehrling,"Mittelalter,Dagobert in Not",Paperino fornaretto di Venezia,Italien,31
323,I TL598-AP,Die Befreiung Entenhausens,Literarische Parodie,Paperopoli liberata,Italien,66
324,I TL601-A,Onkel Donald als Kaiser von Amerika,"Schatzsuche,Gagstory",Paperino e l'imperatore degli Stati Uniti,Italien,38
325,I CWD35-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperi & paperi,Italien,28
326,I TL460-D,Das Wünschelkraut,Schatzsuche,Zio Paperone e la voglia dell'erba voglio,Italien,38
327,I TL495-C,Der Klassensprecher,Gagstory,Paperino e la scuola per adulti,Italien,33
328,I TL477-B,Die Sache mit dem Horoskop,"Dagobert in Not,Gagstory",Zio Paperone e la ridda degli oroscopi,Italien,31
329,I TL493-B,Der Lügendetektor,"Dagobert in Not,Gagstory",Paperino e la macchina della veritÃ ,Italien,30
330,I TL476-A,Das falsche Gold,Schatzsuche,Zio Paperone e l'aurum nigrum,Italien,31
331,I TL491-A,Bei den grünen Wilden,Schatzsuche,Paperino e i selvaggi verdi,Italien,29
332,I TL504-B,Auf der Suche nach seltenen Erden,Schatzsuche,Paperino e l'affare delle terre rare,Italien,30
333,I CWD35-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperi & paperi,Italien,28
334,I TL460-D,Onkel Dagobert und das Wünschelkraut,Schatzsuche,Zio Paperone e la voglia dell'erba voglio,Italien,38
335,I TL495-C,Donald als Klassensprecher,Gagstory,Paperino e la scuola per adulti,Italien,33
336,I TL477-B,Onkel Dagobert glaubt nicht an Horoskope,"Dagobert in Not,Gagstory",Zio Paperone e la ridda degli oroscopi,Italien,31
337,I TL493-B,Donald und der Lügendetektor,"Dagobert in Not,Gagstory",Paperino e la macchina della veritÃ ,Italien,30
338,I TL476-A,"Onkel Dagobert und das ""Aurum Nigrum""",Schatzsuche,Zio Paperone e l'aurum nigrum,Italien,31
339,I TL491-A,Donald bei den grünen Wilden,Schatzsuche,Paperino e i selvaggi verdi,Italien,29
340,I TL504-B,Donald auf der Suche nach seltenen Erden,Schatzsuche,Paperino e l'affare delle terre rare,Italien,30
341,I CWD35-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperi & paperi,Italien,28
342,I TL460-D,Onkel Dagobert und das Wünschelkraut,Schatzsuche,Zio Paperone e la voglia dell'erba voglio,Italien,38
343,I TL495-C,Donald als Klassensprecher,Gagstory,Paperino e la scuola per adulti,Italien,33
344,I TL477-B,Onkel Dagobert glaubt nicht an Horoskope,"Dagobert in Not,Gagstory",Zio Paperone e la ridda degli oroscopi,Italien,31
345,I TL493-B,Donald und der Lügendetektor,"Dagobert in Not,Gagstory",Paperino e la macchina della veritÃ ,Italien,30
346,I TL476-A,"Onkel Dagobert und das ""Aurum Nigrum""",Schatzsuche,Zio Paperone e l'aurum nigrum,Italien,31
347,I TL491-A,Donald bei den grünen Wilden,Schatzsuche,Paperino e i selvaggi verdi,Italien,29
348,I TL504-B,Donald auf der Suche nach seltenen Erden,Schatzsuche,Paperino e l'affare delle terre rare,Italien,30
349,I CWD42-A,Vorgeschichte,Rahmengeschichte,Prologo a Mondo papero,Italien,27
350,I TL604-A,Einer spielt falsch!,Gagstory,Zio Paperone e il biliardo da un miliardo,Italien,32
351,I TL583-A,Im Kampf mit den Ufos,Wirtschaftskampf,Zio Paperone e il richiamo turistico,Italien,31
352,I TL586-B,Die Grips-Pille,"Düsentrieb´sche Erfindungen,Wirtschaftskampf",Zio Paperone e la pillola Pit,Italien,33
353,I TL605-A,Ein geheimnisvoller Verfolger,Gagstory,Zio Paperone e il mistero di Persecutor,Italien,38
354,I TL584-B,Betrogene Betrüger,Dagobert in Not,Zio Paperone e il segreto della segretaria,Italien,31
355,I TL615-AP,Der Hahn aus Mexico,Wirtschaftskampf,Paperino e i candidati al CIAO,Italien,58
356,I CWD42-A,Vorgeschichte,Rahmengeschichte,Prologo a Mondo papero,Italien,27
357,I TL604-A,Einer spielt falsch!,Gagstory,Zio Paperone e il biliardo da un miliardo,Italien,32
358,I TL583-A,Onkel Dagobert im Kampf mit den UFOS,Wirtschaftskampf,Zio Paperone e il richiamo turistico,Italien,31
359,I TL586-B,Onkel Dagobert und die Grips-Pille,"Düsentrieb´sche Erfindungen,Wirtschaftskampf",Zio Paperone e la pillola Pit,Italien,33
360,I TL605-A,Onkel Dagobert als geheimnisvoller Verfolger,Gagstory,Zio Paperone e il mistero di Persecutor,Italien,38
361,I TL584-B,Der Panzerknacker neueste Erfindung,Dagobert in Not,Zio Paperone e il segreto della segretaria,Italien,31
362,I TL615-AP,Lob der Sparsamkeit,Wirtschaftskampf,Paperino e i candidati al CIAO,Italien,58
363,I CWD42-A,Vorgeschichte,Rahmengeschichte,Prologo a Mondo papero,Italien,27
364,I TL604-A,Einer spielt falsch!,Gagstory,Zio Paperone e il biliardo da un miliardo,Italien,32
365,I TL583-A,Onkel Dagobert im Kampf mit den UFOS,Wirtschaftskampf,Zio Paperone e il richiamo turistico,Italien,31
366,I TL586-B,Onkel Dagobert und die Grips-Pille,"Düsentrieb´sche Erfindungen,Wirtschaftskampf",Zio Paperone e la pillola Pit,Italien,33
367,I TL605-A,Onkel Dagobert als geheimnisvoller Verfolger,Gagstory,Zio Paperone e il mistero di Persecutor,Italien,38
368,I TL584-B,Der Panzerknacker neueste Erfindung,Dagobert in Not,Zio Paperone e il segreto della segretaria,Italien,31
369,I TL615-AP,Lob der Sparsamkeit,Wirtschaftskampf,Paperino e i candidati al CIAO,Italien,58
370,I CWD38-A,Vorgeschichte,Rahmengeschichte,Prologo a Il grande papero,Italien,15
371,I TL562-A,Die Schatzinsel,Abenteuer,Zio Paperone e l'isola fantasma,Italien,31
372,I TL560-B,Eine tolle Filmrolle,Dagobert in Not,Zio Paperone e la troupe dei cineasti,Italien,31
373,I TL565-A,Der Kampf der Kolosse,"Dagobert in Not,Besondere Fahrzeuge",Zio Paperone e la battaglia dei colossi,Italien,34
374,I TL551-A,Die sagenhafte Wollmine,Wirtschaftskampf,Zio Paperone e la lana vulcanica,Italien,34
375,I TL519-A,Das Gold-Elixier,"Schatzsuche,Dagobert in Not",Zio Paperone e l'ampolla d'alabastro,Italien,40
376,I TL568-B,Der schwarze Domino,"Dagobert in Not,Gagstory",Zio Paperone e il mistero del Papero Nero,Italien,33
377,I TL523-B,Ein Schlag ins Wasser,Gagstory,"Qui, Quo, Qua e il folle folle folle folle rapimento",Italien,32
378,I CWD38-A,Vorgeschichte,Rahmengeschichte,Prologo a Il grande papero,Italien,15
379,I TL562-A,Die Schatzinsel,Abenteuer,Zio Paperone e l'isola fantasma,Italien,31
380,I TL560-B,Onkel Dagoberts beste Rolle,Dagobert in Not,Zio Paperone e la troupe dei cineasti,Italien,31
381,I TL565-A,Onkel Dagobert und der Kampf der Kolosse,"Dagobert in Not,Besondere Fahrzeuge",Zio Paperone e la battaglia dei colossi,Italien,34
382,I TL551-A,Onkel Dagobert kriegt sich in die Wolle,Wirtschaftskampf,Zio Paperone e la lana vulcanica,Italien,34
383,I TL519-A,Onkel Dagobert im Reich der Düfte,"Schatzsuche,Dagobert in Not",Zio Paperone e l'ampolla d'alabastro,Italien,40
384,I TL568-B,Der Dieb im schwarzen Domino,"Dagobert in Not,Gagstory",Zio Paperone e il mistero del Papero Nero,Italien,33
385,I TL523-B,Die Panzerknacker gehen baden,Gagstory,"Qui, Quo, Qua e il folle folle folle folle rapimento",Italien,32
386,I CWD38-A,Vorgeschichte,Rahmengeschichte,Prologo a Il grande papero,Italien,15
387,I TL562-A,Die Schatzinsel,Abenteuer,Zio Paperone e l'isola fantasma,Italien,31
388,I TL560-B,Onkel Dagoberts beste Rolle,Dagobert in Not,Zio Paperone e la troupe dei cineasti,Italien,31
389,I TL565-A,Onkel Dagobert und der Kampf der Kolosse,"Dagobert in Not,Besondere Fahrzeuge",Zio Paperone e la battaglia dei colossi,Italien,34
390,I TL551-A,Onkel Dagobert kriegt sich in die Wolle,Wirtschaftskampf,Zio Paperone e la lana vulcanica,Italien,34
391,I TL519-A,Onkel Dagobert im Reich der Düfte,"Schatzsuche,Dagobert in Not",Zio Paperone e l'ampolla d'alabastro,Italien,40
392,I TL568-B,Der Dieb im schwarzen Domino,"Dagobert in Not,Gagstory",Zio Paperone e il mistero del Papero Nero,Italien,33
393,I TL523-B,Die Panzerknacker gehen baden,Gagstory,"Qui, Quo, Qua e il folle folle folle folle rapimento",Italien,32
394,I CWD43-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperopoli,Italien,26
395,I TL586-AP,Der alte Pirat,"Abenteuer,Gagstory",Il romanzo di un papero povero,Italien,65
396,I TL596-B,Ein harter Job,"Abenteuer,Gagstory",Paperino e il lavoro proficuo,Italien,30
397,I TL600-B,Die Gehirnspülmaschine,"Science-Fiction,Gagstory",Paperino e il condizionatore,Italien,32
398,I TL623-B,"Wie gewonnen, so zerronnen","Abenteuer,Gagstory",Paperino e l'ereditÃ  transitoria,Italien,33
399,I TL628-C,"Auge um Auge, Kern um Kern","Abenteuer,Schatzsuche",Paperino e l'occhio di Kala-Kala,Italien,30
400,I TL616-C,Eine Reise in die Vergangenheit,Abenteuer,Paperino e la mezzanotte di fuoco,Italien,34
401,I CWD43-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperopoli,Italien,26
402,I TL586-AP,Aus dem Leben Traugott Taugerichs,"Abenteuer,Gagstory",Il romanzo di un papero povero,Italien,65
403,I TL596-B,Donald wird fündig,"Abenteuer,Gagstory",Paperino e il lavoro proficuo,Italien,30
404,I TL600-B,Der Gehirntrockenspüler,"Science-Fiction,Gagstory",Paperino e il condizionatore,Italien,32
405,I TL623-B,Erbschaft mit Hindernissen,"Abenteuer,Gagstory",Paperino e l'ereditÃ  transitoria,Italien,33
406,I TL628-C,Aug um Auge,"Abenteuer,Schatzsuche",Paperino e l'occhio di Kala-Kala,Italien,30
407,I TL616-C,Eine Pilgerfahrt in die Vergangenheit,Abenteuer,Paperino e la mezzanotte di fuoco,Italien,34
408,I CWD43-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperopoli,Italien,26
409,I TL586-AP,Aus dem Leben Traugott Taugerichs,"Abenteuer,Gagstory",Il romanzo di un papero povero,Italien,65
410,I TL596-B,Donald wird fündig,"Abenteuer,Gagstory",Paperino e il lavoro proficuo,Italien,30
411,I TL600-B,Der Gehirntrockenspüler,"Science-Fiction,Gagstory",Paperino e il condizionatore,Italien,32
412,I TL623-B,Erbschaft mit Hindernissen,"Abenteuer,Gagstory",Paperino e l'ereditÃ  transitoria,Italien,33
413,I TL628-C,Aug um Auge,"Abenteuer,Schatzsuche",Paperino e l'occhio di Kala-Kala,Italien,30
414,I TL616-C,Eine Pilgerfahrt in die Vergangenheit,Abenteuer,Paperino e la mezzanotte di fuoco,Italien,34
415,I TL544-AP,In Kaiser Dagokarls Diensten,Mittelalter,Paperin furioso,Italien,39
416,I TL524-A,Die Verkaufskanone,Gagstory,Paperino e i calendari omaggio,Italien,26
417,W WDC 160-04,Die Entrümpelung,Gagstory,Grandma Duck,U.S.-Comichefte,2
418,I TL548-A,Die vertauschte Jacke,"Science-Fiction,Dagobert in Not,Gagstory",Paperino e la giubba spaziale,Italien,44
419,I TL530-C,Ein heißes Geschäft,"Abenteuer,Dagobert in Not",Paperino e l'affare vertiginoso,Italien,24
420,I TL540-A,Ohne Fleiß kein Preis,"Abenteuer,Gagstory,Düsentrieb´sche Erfindungen",Paperino e il premio di operositÃ ,Italien,25
421,W WDC 154-12,Der Traktor-Ersatz,Gagstory,Grandma Duck,U.S.-Comichefte,2
422,I TL511-A,Donald im Goldfieber,Gagstory,Paperino e l'aurite acuta,Italien,27
423,D 1422,Die Vorahnung,Einseiter,Uncle Scrooge Dyr Samtale,Dänemark,1
424,I TL544-AP,Auf hohem Ross,Mittelalter,Paperin furioso,Italien,20
425,YD 50-11-20,Die Kunst des Kochens,Einseiter,Donald Duck,Daily strips (USA),1
426,I TL348-A,Der Todestaucher,"Abenteuer,Gagstory",Paperino e il capro di Acatapulco,Italien,29
427,YD 45-08-25,Die Drohung,Einseiter,Donald Duck For Rent Apply To DD,Daily strips (USA),1
428,I TL544-AP,Donald fährt aus der Haut,Mittelalter,Paperin furioso,Italien,39
429,I CWD37-A,Vorgeschichte,Rahmengeschichte,Tavole di raccordo per Paperin furioso,Italien,9
430,I TL524-A,Donald die Verkaufskanone,Gagstory,Paperino e i calendari omaggio,Italien,26
431,W WDC 160-04,Oma Duck,Gagstory,Grandma Duck,U.S.-Comichefte,2
432,I TL548-A,Mass für Mass,"Science-Fiction,Dagobert in Not,Gagstory",Paperino e la giubba spaziale,Italien,44
433,I TL530-C,Donald auf der Spur,"Abenteuer,Dagobert in Not",Paperino e l'affare vertiginoso,Italien,24
